soil_moisture,humidity,temperature,rainfall,soil_temperature,wind_speed,rain_forecast,nitrogen,phosphorus,potassium,ph,crop_type,crop_water_factor,irrigation_recommendation
56.08,89.64,39.68,31.79,20.21,29.91,1,38.44,33.85,47.2,5.23,cotton,1.1,No irrigation
45.05,80.78,29.01,35.34,31.39,27.8,0,60.01,21.64,72.66,5.12,chickpea,0.75,No irrigation
52.69,85.9,25.82,7.93,22.77,25.38,0,45.38,26.78,52.54,7.56,banana,1.25,No irrigation
59.46,31.19,25.57,17.74,34.68,27.64,0,73.99,67.47,17.11,6.19,chickpea,0.75,No irrigation
29.31,30.94,27.0,29.14,32.26,17.4,0,89.89,23.14,54.31,5.38,groundnut,0.85,No irrigation
23.69,73.07,23.6,34.45,22.4,18.03,1,42.22,49.13,34.4,7.32,banana,1.25,No irrigation
38.61,28.78,28.61,16.79,25.93,11.27,0,65.36,19.97,56.89,6.07,maize,1.0,Monitor
47.35,38.53,34.98,23.46,20.35,22.24,1,50.14,10.17,63.63,7.98,banana,1.25,Monitor
37.7,80.97,23.39,21.83,29.98,27.83,0,79.5,19.95,65.16,7.71,banana,1.25,Monitor
60.39,40.95,36.28,24.79,24.19,17.18,0,78.48,20.4,25.2,7.87,maize,1.0,No irrigation
26.35,20.46,23.36,14.3,20.61,24.67,1,54.41,68.41,22.38,7.65,maize,1.0,Irrigate soon
69.41,39.86,35.92,27.32,20.5,25.95,1,89.51,22.49,27.59,7.33,maize,1.0,No irrigation
63.13,40.62,24.93,36.77,28.88,5.7,0,54.68,54.8,49.99,6.94,rice,1.3,No irrigation
21.95,87.61,25.39,10.81,22.43,18.23,1,98.01,55.08,40.53,7.72,wheat,0.9,Irrigate soon
48.06,29.37,21.13,5.71,34.5,13.24,0,68.11,28.54,39.16,5.48,rice,1.3,Monitor
36.12,61.67,37.34,25.64,28.5,27.25,1,82.21,57.81,53.09,5.54,cotton,1.1,No irrigation
19.18,36.04,29.63,9.28,26.01,28.44,1,67.35,19.07,70.45,6.89,cotton,1.1,Irrigate soon
28.85,27.2,38.11,28.05,33.36,13.92,1,100.87,23.71,15.29,6.78,groundnut,0.85,No irrigation
55.8,57.31,25.37,34.98,24.06,7.35,0,26.28,51.46,70.9,6.06,chickpea,0.75,No irrigation
20.17,34.69,35.44,4.01,29.6,10.39,0,71.74,36.5,74.63,6.38,maize,1.0,Irrigate now
29.35,62.38,22.54,27.7,23.77,5.68,0,70.17,24.18,68.21,6.88,groundnut,0.85,No irrigation
32.67,85.22,35.82,23.63,31.04,29.14,1,97.17,38.99,17.69,6.48,cotton,1.1,Monitor
60.62,33.88,24.18,9.38,22.55,18.51,1,55.43,31.48,55.14,5.17,chickpea,0.75,No irrigation
40.7,58.0,25.8,17.33,20.86,16.55,1,93.52,41.82,68.92,6.62,banana,1.25,Irrigate soon
32.64,50.61,35.87,5.4,31.83,2.5,1,59.79,17.52,52.99,5.5,chickpea,0.75,Irrigate now
65.82,80.36,32.75,12.76,25.6,24.0,1,36.88,19.54,26.93,6.05,banana,1.25,No irrigation
20.85,32.83,34.59,26.55,29.53,6.7,1,64.72,43.15,27.27,7.28,maize,1.0,No irrigation
50.54,26.34,38.92,31.72,23.69,9.66,1,76.97,20.5,15.74,5.04,groundnut,0.85,No irrigation
51.03,47.61,36.63,17.74,22.02,13.16,1,111.86,63.51,68.82,5.16,wheat,0.9,No irrigation
34.87,33.59,21.34,33.44,29.71,2.53,0,81.45,12.99,64.42,6.72,maize,1.0,No irrigation
35.39,34.06,32.38,5.38,24.47,14.98,0,114.96,23.33,70.39,7.08,cotton,1.1,Irrigate soon
68.08,85.22,22.87,19.43,20.56,13.2,1,31.09,51.11,42.17,7.52,cotton,1.1,No irrigation
68.66,80.92,27.82,8.74,27.89,28.3,0,21.47,29.53,45.1,5.6,cotton,1.1,No irrigation
19.96,77.83,33.18,34.3,30.1,7.76,0,98.65,16.88,56.79,7.38,chickpea,0.75,No irrigation
30.57,26.52,28.71,5.49,23.0,4.78,1,47.6,59.03,22.56,7.25,cotton,1.1,Irrigate soon
24.83,52.89,37.9,20.93,27.15,13.77,0,62.2,51.55,66.35,6.81,maize,1.0,Monitor
49.3,23.15,25.55,17.14,21.04,11.18,1,30.01,43.03,16.29,5.26,banana,1.25,Monitor
42.19,63.08,23.78,11.99,22.74,26.7,1,76.04,36.72,32.33,5.8,banana,1.25,Irrigate soon
42.29,35.33,26.91,31.24,31.94,16.03,1,77.26,36.92,64.46,5.03,chickpea,0.75,No irrigation
63.08,74.09,27.39,9.02,32.63,5.83,0,48.09,38.06,27.86,6.3,groundnut,0.85,No irrigation
29.64,65.7,39.59,0.13,25.08,16.02,1,82.58,28.78,63.22,5.8,rice,1.3,Irrigate now
36.49,39.5,26.43,23.6,20.24,24.35,0,67.7,14.66,58.68,5.15,cotton,1.1,Monitor
61.55,64.46,34.74,11.74,26.83,28.77,1,47.58,37.42,40.75,6.13,wheat,0.9,No irrigation
56.38,79.03,39.26,14.06,26.23,27.09,1,33.14,62.61,64.08,6.21,banana,1.25,No irrigation
64.57,74.75,27.35,11.88,30.41,16.55,0,113.84,18.95,45.9,7.09,wheat,0.9,No irrigation
61.37,20.78,30.34,13.38,30.46,20.19,1,22.04,68.58,38.62,7.26,cotton,1.1,No irrigation
16.83,82.96,24.56,9.92,24.01,13.89,0,41.13,33.78,56.9,7.0,rice,1.3,Irrigate soon
59.96,52.97,35.83,36.19,28.22,5.8,0,62.06,63.27,45.9,6.72,chickpea,0.75,No irrigation
57.69,63.0,35.42,18.08,29.71,14.07,0,70.24,29.77,53.86,7.48,cotton,1.1,No irrigation
40.89,34.37,28.29,12.19,32.2,21.5,1,118.74,11.44,69.85,7.4,groundnut,0.85,Monitor
32.75,21.53,33.41,12.11,22.07,25.2,1,25.87,48.87,51.47,7.29,banana,1.25,Irrigate soon
19.28,80.5,33.66,17.71,26.11,7.77,0,96.25,34.13,25.59,7.79,groundnut,0.85,Monitor
64.3,21.04,23.83,32.38,28.72,23.47,0,87.29,44.0,49.87,5.48,rice,1.3,No irrigation
45.9,49.31,26.46,35.34,23.06,24.52,1,29.04,54.25,74.93,6.6,banana,1.25,No irrigation
60.68,62.75,23.43,23.49,22.37,7.77,0,117.25,15.23,65.12,7.87,chickpea,0.75,No irrigation
52.79,64.78,33.85,4.52,25.38,17.84,1,64.96,69.63,53.92,5.19,chickpea,0.75,No irrigation
60.07,50.74,20.04,10.34,29.11,6.55,1,43.2,64.75,63.26,5.83,banana,1.25,No irrigation
28.49,23.8,22.93,34.86,30.17,22.73,1,92.47,16.7,45.65,7.58,rice,1.3,No irrigation
36.25,46.38,32.82,26.53,30.17,11.62,0,30.3,49.03,31.42,7.32,groundnut,0.85,No irrigation
51.2,83.09,33.08,3.73,20.02,28.31,0,31.44,13.26,53.94,5.47,groundnut,0.85,No irrigation
31.41,51.24,20.96,1.24,29.44,2.88,0,65.43,34.13,49.36,6.8,cotton,1.1,Irrigate soon
45.26,65.59,35.41,33.32,32.64,11.13,0,86.05,11.15,24.57,6.52,wheat,0.9,No irrigation
68.13,86.6,23.68,25.87,29.47,4.49,1,73.98,35.38,53.5,5.34,wheat,0.9,No irrigation
63.65,46.94,22.2,31.99,26.09,5.71,0,73.04,60.44,30.61,5.36,rice,1.3,No irrigation
49.96,76.31,39.89,16.85,30.09,26.71,1,46.93,29.56,53.67,6.89,maize,1.0,Monitor
50.31,43.38,30.44,32.85,27.27,2.16,0,21.1,54.78,67.68,7.79,maize,1.0,No irrigation
31.4,66.03,27.48,16.31,20.28,4.52,0,115.68,37.51,31.16,5.55,chickpea,0.75,Monitor
46.34,48.35,36.33,28.17,23.75,12.55,1,20.08,65.1,34.09,6.13,maize,1.0,No irrigation
61.45,82.4,26.17,14.08,23.33,23.39,1,70.12,14.75,49.63,6.32,chickpea,0.75,No irrigation
57.84,39.49,20.33,9.72,26.0,21.65,0,31.89,62.46,52.05,7.99,maize,1.0,No irrigation
43.48,39.35,34.25,16.44,34.99,28.9,0,62.79,32.87,67.44,6.81,wheat,0.9,Monitor
68.36,48.54,31.71,5.17,28.72,17.87,1,116.78,61.32,58.33,5.52,groundnut,0.85,No irrigation
17.78,37.96,32.1,15.48,22.49,13.5,0,21.11,35.02,19.72,6.36,wheat,0.9,Monitor
47.09,32.38,37.85,15.08,34.78,27.44,0,78.8,54.23,66.42,7.2,maize,1.0,Monitor
26.84,72.6,34.7,34.61,26.0,16.41,1,65.09,21.24,74.56,6.3,chickpea,0.75,No irrigation
21.68,37.84,23.45,20.93,33.0,9.04,0,29.56,22.01,49.31,5.57,banana,1.25,Monitor
47.97,30.83,22.52,0.39,20.07,3.86,1,24.97,68.73,60.4,7.79,maize,1.0,Monitor
61.2,70.71,38.88,38.26,24.57,20.26,0,105.29,62.24,62.52,6.69,maize,1.0,No irrigation
31.53,21.17,30.33,23.0,24.82,27.23,1,33.24,45.49,50.11,6.93,banana,1.25,Monitor
51.92,40.8,34.85,26.69,30.46,10.31,0,52.95,68.18,57.18,5.17,maize,1.0,No irrigation
27.84,78.22,20.62,37.3,34.9,13.99,0,82.24,25.66,73.87,6.2,wheat,0.9,No irrigation
66.71,77.91,30.9,38.91,32.25,20.17,1,60.23,17.9,15.28,6.42,chickpea,0.75,No irrigation
28.53,85.47,28.97,16.34,21.51,16.73,1,117.82,19.18,64.69,7.75,groundnut,0.85,Monitor
68.0,40.33,36.93,12.38,31.93,10.61,1,32.05,19.8,29.66,5.22,maize,1.0,No irrigation
41.52,63.31,37.01,3.88,20.78,15.73,0,84.24,14.4,79.39,6.05,maize,1.0,Monitor
38.05,73.03,35.24,7.17,20.67,21.46,0,79.08,40.94,27.57,6.38,maize,1.0,Irrigate soon
31.4,32.87,25.88,39.85,24.13,14.56,0,97.97,39.6,16.67,7.25,wheat,0.9,No irrigation
37.88,29.01,24.51,39.46,33.85,26.78,1,61.35,14.57,64.21,5.21,cotton,1.1,No irrigation
49.64,88.42,33.76,34.13,34.62,4.52,0,116.1,19.99,49.98,6.04,chickpea,0.75,No irrigation
34.34,33.48,25.12,24.2,21.1,24.25,0,54.43,42.68,20.14,7.21,rice,1.3,Monitor
32.65,78.46,25.21,28.73,29.29,20.73,0,80.23,17.02,40.89,6.94,banana,1.25,No irrigation
41.0,23.54,20.23,9.83,32.43,2.35,1,51.89,28.71,50.07,7.95,banana,1.25,Irrigate soon
28.68,84.62,34.24,5.98,21.22,17.11,0,78.86,33.62,25.42,7.82,groundnut,0.85,Irrigate now
17.19,55.96,38.31,21.76,25.99,28.56,0,86.01,42.05,15.81,6.18,maize,1.0,Monitor
48.44,43.66,39.42,15.29,30.38,21.86,0,106.7,53.34,37.27,6.25,maize,1.0,Monitor
18.05,33.29,39.71,12.0,32.75,16.09,0,96.21,60.43,46.68,6.52,wheat,0.9,Irrigate soon
45.71,89.47,20.85,6.73,34.69,22.04,0,74.09,53.37,60.03,7.66,chickpea,0.75,Monitor
62.61,25.52,23.99,34.25,22.18,12.91,0,29.62,42.23,50.98,6.68,chickpea,0.75,No irrigation
23.97,47.95,23.73,4.77,28.91,13.29,1,119.42,57.92,58.7,5.48,rice,1.3,Irrigate soon
32.24,62.04,29.41,0.28,27.16,9.63,1,49.63,53.58,77.31,5.17,wheat,0.9,Irrigate soon
52.34,67.52,22.75,25.62,22.95,14.43,0,48.93,54.75,68.49,6.72,groundnut,0.85,No irrigation
28.41,39.06,37.53,19.44,25.81,13.43,1,37.98,29.6,64.33,6.13,rice,1.3,Irrigate soon
34.98,88.34,22.76,15.37,31.1,10.43,0,57.4,58.78,73.97,5.02,cotton,1.1,Monitor
43.43,23.39,38.56,2.07,23.55,13.09,0,63.4,10.5,17.86,7.19,groundnut,0.85,Monitor
19.83,64.33,25.32,0.32,28.18,5.38,0,78.66,45.54,79.25,5.18,groundnut,0.85,Irrigate now
28.05,22.02,27.3,0.93,23.93,6.43,0,96.74,37.6,39.12,6.4,wheat,0.9,Irrigate soon
35.17,80.02,31.49,32.98,34.54,3.17,1,24.3,61.78,45.13,7.75,cotton,1.1,No irrigation
66.39,66.31,25.16,10.93,29.45,28.65,0,51.9,54.83,77.57,5.84,chickpea,0.75,No irrigation
65.92,35.76,21.81,22.3,29.46,5.38,1,54.79,31.02,28.74,7.66,banana,1.25,No irrigation
30.56,43.11,39.61,6.28,22.52,24.24,1,34.94,39.6,47.18,5.94,cotton,1.1,Irrigate now
35.89,36.43,36.23,4.1,26.3,5.91,1,23.05,10.63,44.18,6.92,banana,1.25,Irrigate soon
38.19,84.51,20.32,7.87,32.0,3.76,1,22.72,32.47,27.94,5.01,cotton,1.1,Irrigate soon
27.67,70.81,39.02,16.93,32.13,10.85,0,54.69,36.4,19.02,5.39,chickpea,0.75,Monitor
31.62,34.64,31.81,12.3,28.51,3.59,1,116.86,53.92,38.75,5.29,banana,1.25,Irrigate soon
32.59,85.73,38.36,23.34,24.79,14.89,0,95.85,65.94,56.42,6.59,cotton,1.1,Monitor
68.04,85.57,36.95,16.18,23.22,11.24,0,75.37,21.69,35.95,6.82,chickpea,0.75,No irrigation
49.5,59.17,27.92,38.19,25.61,15.12,0,117.06,69.63,60.11,7.54,banana,1.25,No irrigation
55.21,57.94,24.89,0.24,29.64,17.78,0,22.55,31.59,46.78,5.65,banana,1.25,No irrigation
59.96,68.31,32.07,19.16,31.79,5.73,1,48.91,12.4,71.46,7.76,chickpea,0.75,No irrigation
28.2,31.47,27.9,32.16,34.46,12.53,0,45.83,36.36,74.7,6.87,groundnut,0.85,No irrigation
23.77,70.47,37.35,26.07,20.7,8.67,0,22.17,15.64,59.77,5.0,cotton,1.1,No irrigation
48.93,35.96,35.97,20.65,24.4,7.95,1,69.46,14.24,53.41,5.45,wheat,0.9,Monitor
15.5,67.09,26.63,12.84,21.26,25.6,1,32.68,33.34,74.46,6.33,cotton,1.1,Irrigate soon
46.26,62.65,21.39,22.04,23.32,2.82,1,98.86,69.08,28.87,5.46,banana,1.25,Monitor
56.71,89.5,34.49,6.02,21.92,14.58,1,41.83,66.35,41.92,7.18,groundnut,0.85,No irrigation
67.8,86.85,28.04,11.95,27.17,27.91,1,20.34,43.51,18.4,6.14,rice,1.3,No irrigation
33.43,41.92,32.48,31.85,22.03,10.05,0,84.03,57.47,34.34,5.16,cotton,1.1,No irrigation
29.86,67.28,37.37,18.93,31.38,16.18,1,65.34,18.26,52.0,5.01,cotton,1.1,Monitor
60.67,20.97,20.8,28.26,22.86,16.23,1,83.43,57.63,76.35,7.65,banana,1.25,No irrigation
29.43,48.81,21.42,22.95,24.01,18.66,0,30.45,65.52,78.76,7.1,wheat,0.9,Monitor
52.37,72.4,36.77,28.32,32.63,18.75,0,45.77,64.83,47.9,5.1,groundnut,0.85,No irrigation
49.11,42.05,26.27,34.67,28.96,24.41,0,34.29,35.02,71.71,5.89,maize,1.0,No irrigation
22.25,35.57,31.81,35.73,21.52,4.82,0,86.05,64.61,36.42,5.86,chickpea,0.75,No irrigation
27.54,21.14,34.0,7.3,26.76,22.76,0,33.75,21.59,53.45,6.59,chickpea,0.75,Irrigate now
66.65,41.01,36.53,37.17,22.42,13.14,1,94.65,51.76,19.17,6.54,wheat,0.9,No irrigation
43.95,83.63,22.58,18.01,29.64,20.17,0,52.98,42.8,70.11,5.2,wheat,0.9,Monitor
17.72,68.83,39.75,8.0,30.85,18.11,1,60.08,38.05,78.67,6.8,banana,1.25,Irrigate now
68.27,47.4,35.06,12.98,26.43,14.43,1,76.74,57.81,27.53,7.03,maize,1.0,No irrigation
68.41,79.94,37.16,17.79,23.02,24.51,0,103.94,13.56,72.2,6.25,cotton,1.1,No irrigation
37.04,20.52,28.37,14.25,24.78,14.59,1,115.11,29.83,58.26,6.57,cotton,1.1,Irrigate soon
32.74,72.61,27.17,19.74,21.5,29.05,1,67.03,26.48,15.45,6.16,cotton,1.1,Monitor
33.57,75.08,28.3,21.24,21.99,21.13,1,27.13,32.96,31.6,5.32,maize,1.0,Monitor
64.05,80.31,25.2,30.79,28.83,15.22,1,20.49,58.1,69.16,5.6,cotton,1.1,No irrigation
65.17,89.87,20.34,31.02,32.55,24.98,0,93.02,37.16,77.29,6.22,rice,1.3,No irrigation
63.5,40.88,38.73,6.16,23.18,20.0,0,37.34,57.84,36.63,5.15,wheat,0.9,No irrigation
55.47,35.63,39.66,31.07,24.17,3.94,1,86.8,10.73,65.06,6.91,banana,1.25,No irrigation
48.41,61.75,37.36,36.77,33.43,26.57,0,104.07,30.2,24.94,5.81,maize,1.0,No irrigation
34.94,62.66,30.53,11.95,33.72,14.99,1,95.35,32.66,59.93,5.9,wheat,0.9,Irrigate soon
68.55,20.99,26.44,25.61,34.3,18.05,0,108.83,45.07,55.82,6.65,maize,1.0,No irrigation
51.18,50.25,23.37,24.68,24.05,20.22,0,100.14,68.17,38.0,6.59,banana,1.25,No irrigation
22.7,56.44,32.21,34.84,27.03,25.64,0,24.09,15.78,63.37,6.99,cotton,1.1,No irrigation
30.71,50.58,27.25,14.61,34.23,20.38,0,71.35,35.52,32.37,7.73,wheat,0.9,Irrigate soon
54.69,34.1,30.02,30.18,21.94,18.98,1,89.63,58.36,32.97,6.71,maize,1.0,No irrigation
28.46,73.65,23.37,35.66,20.47,20.0,1,91.64,55.4,25.77,6.26,cotton,1.1,No irrigation
31.09,56.14,21.97,39.29,22.89,2.07,1,38.18,45.42,57.72,6.93,groundnut,0.85,No irrigation
19.75,26.46,36.24,36.93,31.97,4.53,0,49.49,18.8,39.8,6.09,chickpea,0.75,No irrigation
45.97,49.0,30.98,33.44,34.0,27.98,0,33.35,53.5,29.3,6.42,cotton,1.1,No irrigation
49.36,86.21,20.54,6.06,22.57,15.2,0,23.59,58.75,64.59,6.29,banana,1.25,Monitor
30.0,75.96,30.84,25.51,20.83,26.88,1,100.99,69.07,52.76,7.11,rice,1.3,No irrigation
49.49,51.16,29.93,12.55,28.9,4.17,0,104.3,54.94,45.08,5.2,wheat,0.9,Monitor
18.56,54.59,21.16,23.24,25.54,29.65,1,36.76,59.61,28.66,5.79,wheat,0.9,Monitor
39.38,34.38,20.46,6.22,20.25,15.41,0,35.09,45.62,59.28,5.54,groundnut,0.85,Irrigate soon
58.25,62.18,32.64,13.35,21.32,26.6,0,35.47,44.02,66.29,6.57,cotton,1.1,No irrigation
61.6,74.89,21.97,30.68,32.23,2.74,1,20.7,34.11,61.49,7.55,wheat,0.9,No irrigation
17.02,28.29,29.09,5.28,27.22,6.11,0,58.76,46.4,30.01,5.82,groundnut,0.85,Irrigate soon
43.13,85.08,28.73,12.15,33.53,27.8,0,91.38,12.65,46.9,6.38,wheat,0.9,Monitor
37.76,56.3,34.59,9.01,34.62,11.47,1,21.33,39.21,30.35,5.3,maize,1.0,Irrigate soon
61.19,66.07,37.6,4.01,24.94,19.7,1,64.0,64.3,38.24,6.93,wheat,0.9,No irrigation
41.31,62.25,37.54,8.91,24.11,25.02,1,24.47,32.06,48.09,5.63,rice,1.3,Irrigate soon
32.12,41.6,29.67,2.06,33.8,4.87,0,113.62,68.67,66.56,7.55,maize,1.0,Irrigate soon
37.03,89.33,22.28,25.11,25.9,28.16,0,94.37,44.97,43.46,7.62,wheat,0.9,No irrigation
39.55,23.74,37.65,9.28,34.6,24.52,1,55.72,40.74,32.12,7.93,wheat,0.9,Irrigate soon
59.56,21.73,35.23,9.28,31.58,22.32,1,115.38,58.86,19.32,5.65,maize,1.0,No irrigation
48.72,53.58,35.17,20.24,23.12,5.33,1,56.61,52.39,25.41,7.73,groundnut,0.85,Monitor
23.1,50.74,22.09,15.74,28.39,22.81,0,33.67,59.79,36.54,6.1,groundnut,0.85,Monitor
51.4,64.98,39.92,9.07,22.63,4.53,1,26.9,30.82,63.03,6.61,wheat,0.9,No irrigation
38.81,47.23,38.93,36.42,24.5,24.25,1,90.9,33.33,62.27,6.04,groundnut,0.85,No irrigation
46.48,58.13,33.01,36.86,27.31,22.74,0,62.47,36.52,36.88,7.84,maize,1.0,No irrigation
19.23,66.51,28.09,22.07,29.68,28.4,0,42.79,55.79,69.46,7.0,cotton,1.1,Monitor
53.45,24.1,31.82,32.69,23.05,15.63,1,48.78,54.16,23.35,7.43,banana,1.25,No irrigation
21.9,48.35,33.29,39.88,34.57,23.58,0,101.19,35.49,70.43,6.04,groundnut,0.85,No irrigation
16.63,70.82,31.7,28.28,22.81,17.62,0,61.56,37.15,23.0,7.24,cotton,1.1,No irrigation
37.76,86.68,20.03,39.9,31.2,27.63,1,37.39,67.01,17.08,7.38,banana,1.25,No irrigation
22.04,67.6,39.58,10.75,28.83,3.11,0,92.52,68.32,50.99,7.67,cotton,1.1,Irrigate soon
34.69,71.83,21.88,34.57,29.21,11.17,1,47.61,34.22,32.83,5.08,maize,1.0,No irrigation
26.62,74.38,27.01,18.32,32.77,27.42,1,108.17,18.41,67.59,7.44,rice,1.3,Irrigate soon
45.23,37.24,35.03,15.18,21.0,18.37,1,93.51,48.57,73.09,6.9,chickpea,0.75,Monitor
47.05,31.06,23.65,27.41,25.63,26.66,0,49.86,12.7,29.06,7.57,banana,1.25,No irrigation
65.56,58.33,20.05,7.16,32.02,11.61,0,103.17,56.91,32.62,5.87,groundnut,0.85,No irrigation
29.07,58.45,29.62,7.22,33.66,8.4,0,50.07,55.3,77.19,5.2,chickpea,0.75,Irrigate soon
30.18,71.19,33.92,14.95,27.23,18.25,0,34.88,15.57,31.95,7.35,cotton,1.1,Irrigate soon
43.93,52.66,36.48,8.55,22.01,21.27,1,21.4,29.33,30.85,6.49,cotton,1.1,Monitor
38.37,55.97,21.04,21.13,25.61,3.44,0,92.31,42.15,77.73,5.26,maize,1.0,Monitor
47.03,42.72,38.77,10.01,26.5,16.98,0,83.13,66.72,15.96,7.4,rice,1.3,Monitor
45.18,26.81,32.3,16.22,27.87,13.85,0,53.07,37.25,18.44,6.93,groundnut,0.85,Monitor
61.08,30.0,28.56,23.13,22.97,27.89,0,57.23,25.8,60.94,5.59,cotton,1.1,No irrigation
16.83,32.93,21.08,38.36,26.48,11.39,1,111.0,11.13,36.22,7.49,maize,1.0,No irrigation
30.86,26.69,25.79,6.14,26.06,15.45,0,51.5,25.37,63.0,6.7,rice,1.3,Irrigate soon
20.25,80.19,28.49,9.99,32.73,16.54,0,33.57,18.2,17.43,7.97,maize,1.0,Irrigate soon
62.8,61.1,23.68,7.04,25.59,5.92,0,29.56,49.8,54.91,5.14,rice,1.3,No irrigation
21.26,34.54,30.68,8.36,28.64,7.39,0,56.36,41.02,77.1,5.35,maize,1.0,Irrigate now
23.71,71.31,25.08,33.3,26.18,9.93,0,41.66,21.14,40.98,7.32,chickpea,0.75,No irrigation
48.52,49.97,20.1,10.55,27.68,14.02,1,37.39,13.27,67.67,7.85,maize,1.0,Monitor
39.05,51.77,33.4,25.0,33.0,8.79,1,37.73,38.31,30.08,6.21,banana,1.25,No irrigation
20.07,68.19,39.95,39.27,26.06,24.79,0,46.75,55.84,40.36,5.47,banana,1.25,No irrigation
28.55,64.77,21.21,36.64,26.25,4.95,1,98.28,32.17,31.2,7.55,groundnut,0.85,No irrigation
35.4,40.2,28.83,39.7,24.06,23.41,1,91.97,50.02,36.97,6.68,groundnut,0.85,No irrigation
52.92,84.82,22.55,25.35,31.49,17.44,1,94.79,19.25,28.17,7.73,banana,1.25,No irrigation
69.44,54.57,31.85,11.91,25.08,4.29,1,106.34,51.87,42.19,5.59,groundnut,0.85,No irrigation
45.09,35.72,25.43,37.61,24.3,17.36,1,44.64,44.67,41.84,5.3,groundnut,0.85,No irrigation
44.61,40.72,29.41,25.56,29.24,23.06,0,61.53,31.27,29.6,7.84,rice,1.3,No irrigation
20.58,82.79,30.31,7.87,26.93,2.82,0,69.71,22.49,23.5,5.18,groundnut,0.85,Irrigate now
24.13,78.11,20.08,3.82,28.04,13.86,1,115.89,64.23,16.24,7.69,cotton,1.1,Irrigate soon
55.26,60.17,22.36,39.17,34.69,13.15,0,79.22,27.87,65.26,6.19,chickpea,0.75,No irrigation
50.33,78.68,34.97,39.66,29.49,12.88,1,54.45,34.33,74.62,5.57,rice,1.3,No irrigation
40.3,72.36,31.7,32.26,29.46,10.42,0,59.54,44.36,47.87,6.99,groundnut,0.85,No irrigation
21.04,64.94,34.05,15.33,24.38,14.88,1,65.15,50.33,41.76,7.67,maize,1.0,Monitor
27.01,35.45,22.22,4.2,25.84,6.75,0,31.36,56.56,31.05,6.8,groundnut,0.85,Irrigate soon
47.18,73.3,21.63,9.06,24.08,9.61,1,111.76,35.16,46.33,7.4,groundnut,0.85,Monitor
30.05,75.62,25.63,33.02,28.18,21.36,0,92.84,67.3,71.22,6.48,maize,1.0,No irrigation
17.07,89.58,38.17,3.65,26.01,29.31,0,97.17,12.85,35.25,7.7,maize,1.0,Irrigate now
64.15,22.71,30.59,33.23,26.26,13.68,0,60.42,42.66,17.14,7.89,wheat,0.9,No irrigation
48.12,37.25,22.89,38.19,31.55,9.22,1,50.24,25.67,25.14,5.18,chickpea,0.75,No irrigation
25.86,49.78,33.91,22.62,30.07,15.6,0,40.54,42.61,18.82,5.97,cotton,1.1,Monitor
20.44,69.13,21.73,19.82,23.05,5.79,0,78.3,28.57,70.09,5.05,maize,1.0,Monitor
31.69,52.48,37.35,6.46,33.99,17.56,0,48.93,17.15,69.62,6.38,groundnut,0.85,Irrigate now
31.45,29.57,29.69,27.89,31.59,19.01,1,67.64,40.6,46.91,5.88,cotton,1.1,No irrigation
25.31,25.02,31.08,38.56,20.56,19.84,1,81.47,16.67,79.08,5.37,wheat,0.9,No irrigation
69.93,31.85,32.83,4.76,24.26,3.34,0,28.24,30.13,36.55,6.23,groundnut,0.85,No irrigation
38.83,66.33,27.77,16.26,23.8,11.64,0,119.83,20.53,57.64,7.22,rice,1.3,Irrigate soon
15.11,64.31,25.66,28.83,20.98,21.81,1,72.06,64.89,38.33,6.17,chickpea,0.75,No irrigation
42.87,88.74,31.96,39.25,20.46,4.97,1,63.27,30.87,58.12,6.21,chickpea,0.75,No irrigation
35.02,55.34,37.73,34.07,22.76,19.87,0,65.57,33.38,23.66,6.96,cotton,1.1,No irrigation
35.18,38.13,37.48,19.06,29.95,4.32,1,31.12,23.35,79.14,6.13,groundnut,0.85,Monitor
67.56,49.47,23.6,1.62,30.51,14.46,0,107.69,10.21,56.48,7.44,cotton,1.1,No irrigation
44.78,24.13,25.44,38.88,31.4,15.6,0,20.77,34.46,27.49,7.16,rice,1.3,No irrigation
34.31,75.49,23.23,9.17,28.28,7.07,0,48.39,42.16,45.62,7.6,wheat,0.9,Irrigate soon
25.59,89.99,31.82,11.89,20.02,4.58,1,65.24,58.15,29.83,7.67,rice,1.3,Irrigate soon
53.75,85.52,26.94,1.19,32.79,23.68,0,51.87,56.79,43.79,5.44,banana,1.25,No irrigation
50.37,61.44,38.47,0.31,33.94,10.1,1,115.65,43.39,17.66,7.28,wheat,0.9,No irrigation
28.21,28.93,30.81,34.06,20.36,10.4,1,111.0,52.74,36.41,5.9,wheat,0.9,No irrigation
33.31,73.13,35.73,20.42,33.6,28.04,1,48.79,43.34,66.99,5.86,groundnut,0.85,Monitor
22.09,22.55,21.7,20.4,28.33,19.09,0,58.55,55.36,47.35,7.74,groundnut,0.85,Monitor
54.07,21.75,39.91,18.59,28.78,5.23,0,29.73,59.43,55.34,7.71,cotton,1.1,No irrigation
28.78,84.24,24.79,28.82,28.94,2.38,1,75.25,67.47,74.47,7.35,wheat,0.9,No irrigation
46.47,68.85,20.42,30.38,22.8,27.05,0,103.41,46.16,42.95,6.91,groundnut,0.85,No irrigation
31.39,82.57,30.4,32.04,26.44,12.56,0,58.85,35.22,30.64,6.36,chickpea,0.75,No irrigation
35.42,82.56,21.66,12.73,26.66,4.61,0,61.83,43.61,34.42,7.7,rice,1.3,Irrigate soon
