nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
93.91,27.24,126.69,6.02,39.05,36.45,Healthy
22.33,62.09,144.58,7.1,15.73,39.53,Poor
28.05,40.04,31.34,7.39,28.54,22.05,Healthy
67.9,32.18,118.76,6.61,48.91,19.36,Healthy
137.89,38.14,59.72,5.47,77.21,31.39,Moderate
18.53,23.3,74.66,5.25,52.35,23.31,Moderate
58.95,79.73,81.03,4.95,36.03,39.2,Moderate
128.46,77.19,127.31,4.87,18.55,15.5,Poor
27.5,83.24,10.5,6.36,27.3,37.48,Moderate
122.4,77.77,59.85,8.2,72.71,32.57,Moderate
95.76,37.01,111.7,8.25,32.14,22.72,Moderate
46.9,98.4,83.35,8.37,53.22,22.92,Moderate
92.1,19.77,69.97,6.27,50.36,25.46,Healthy
73.72,88.23,31.16,8.19,47.7,31.98,Moderate
24.6,18.8,111.22,8.1,46.32,19.52,Moderate
121.57,92.17,102.18,5.23,38.87,40.38,Moderate
36.82,21.22,106.76,6.67,24.33,31.65,Moderate
141.13,86.24,5.95,8.01,53.88,22.21,Poor
23.08,97.26,9.21,5.24,56.99,35.46,Poor
47.33,75.02,115.95,7.71,62.77,15.88,Moderate
134.92,58.46,67.5,4.6,51.36,19.39,Moderate
86.67,22.98,104.75,4.86,52.03,32.38,Moderate
65.33,92.13,81.35,7.5,41.12,36.38,Moderate
135.64,44.23,145.27,5.11,69.23,29.2,Poor
29.38,64.41,24.04,8.05,67.12,32.67,Moderate
42.62,96.47,128.71,7.36,35.58,28.07,Moderate
57.33,85.69,49.79,5.45,25.0,25.83,Moderate
97.22,84.01,139.08,4.82,13.3,24.79,Poor
123.41,91.2,29.43,5.64,73.14,30.55,Moderate
67.08,28.14,21.37,4.93,57.19,34.45,Moderate
61.2,62.57,27.63,4.58,16.99,17.86,Moderate
147.87,27.42,24.45,7.68,35.67,20.57,Moderate
40.85,18.21,16.59,7.22,40.8,19.01,Moderate
120.94,6.82,67.44,5.01,11.94,29.87,Poor
31.76,11.51,74.42,7.87,43.99,17.15,Moderate
52.61,47.38,45.77,5.85,45.01,40.45,Moderate
122.68,24.42,118.86,6.08,67.1,31.66,Moderate
105.06,39.4,108.41,6.76,53.3,29.77,Healthy
17.81,50.05,12.43,5.17,43.29,25.97,Poor
16.71,18.04,72.47,8.37,44.05,35.86,Moderate
72.03,23.21,8.07,6.0,74.36,23.77,Moderate
61.59,70.81,111.85,6.93,33.68,40.52,Moderate
59.35,32.74,127.26,8.24,76.96,29.4,Poor
131.73,22.45,133.9,7.53,37.94,21.62,Moderate
116.35,45.91,146.9,7.92,65.33,24.01,Moderate
109.63,76.81,64.37,4.88,61.47,22.95,Healthy
28.59,9.05,52.45,6.54,12.69,30.21,Poor
135.35,61.8,81.07,5.43,40.75,31.22,Healthy
131.11,88.77,70.53,5.23,59.52,40.67,Moderate
144.11,99.59,41.57,7.85,13.62,15.41,Poor
104.33,16.39,61.31,4.55,16.08,20.63,Moderate
87.63,36.53,86.76,7.1,10.24,37.89,Healthy
18.08,87.94,146.53,8.11,47.95,35.78,Poor
34.18,94.02,8.38,6.71,42.28,36.52,Poor
114.3,36.37,28.71,7.68,78.42,17.64,Moderate
112.6,53.99,50.24,4.56,60.68,18.56,Healthy
129.11,30.14,90.89,5.64,59.16,18.16,Moderate
58.02,53.35,89.89,6.82,15.56,15.91,Moderate
43.21,8.58,36.99,4.74,46.91,17.82,Moderate
68.13,78.11,117.0,6.75,12.15,29.49,Moderate
45.37,59.0,136.72,6.9,75.84,20.63,Moderate
47.57,19.13,16.36,4.54,74.96,27.2,Moderate
141.44,87.08,112.87,8.17,28.48,38.12,Poor
105.2,61.96,94.71,8.12,75.02,19.78,Moderate
21.31,30.9,122.48,4.89,56.32,25.78,Moderate
137.73,82.9,78.63,6.02,68.42,21.6,Moderate
86.07,93.51,92.54,8.22,40.94,31.99,Moderate
141.66,75.04,136.31,7.83,15.45,21.98,Poor
113.81,89.55,121.33,5.75,53.47,32.86,Moderate
71.22,60.83,147.97,6.68,23.61,28.61,Healthy
34.61,70.38,135.78,7.2,71.43,34.65,Moderate
71.24,56.13,82.22,6.07,16.5,33.95,Healthy
16.6,24.38,70.81,8.45,31.48,36.46,Moderate
68.73,26.05,8.85,4.85,39.17,25.8,Moderate
97.69,10.91,46.17,4.59,71.03,25.73,Moderate
91.8,72.5,43.86,5.04,50.62,39.39,Moderate
134.96,34.28,43.59,5.91,27.17,41.04,Moderate
14.85,23.18,9.1,7.92,43.01,21.16,Moderate
65.36,15.08,20.61,8.29,58.73,32.24,Moderate
76.19,51.53,116.95,4.71,56.72,29.86,Healthy
52.94,25.49,129.95,8.23,16.71,19.59,Poor
103.4,78.53,76.24,8.21,71.11,18.41,Moderate
29.94,13.16,131.94,6.73,75.9,34.69,Poor
112.48,16.89,20.88,8.22,43.78,41.84,Moderate
55.22,64.03,88.06,4.77,46.32,39.96,Moderate
73.54,49.9,106.62,7.62,67.96,27.2,Moderate
72.16,49.97,145.5,8.22,53.59,22.68,Moderate
136.06,21.24,20.48,6.16,57.97,16.42,Moderate
53.8,79.49,100.59,4.84,24.13,34.58,Moderate
26.33,5.92,148.94,6.96,40.03,31.12,Poor
103.83,52.07,100.42,7.33,22.56,26.44,Healthy
52.65,80.75,116.64,7.74,40.62,30.53,Moderate
108.79,35.6,146.76,6.01,47.59,37.32,Healthy
114.59,52.65,64.21,7.05,40.5,30.98,Healthy
122.0,16.57,106.12,4.72,61.38,20.65,Moderate
79.07,30.36,51.68,7.01,40.18,28.16,Healthy
149.85,16.55,60.72,6.62,66.96,22.62,Moderate
65.14,83.02,81.9,7.92,14.5,22.75,Moderate
88.09,16.59,74.86,4.57,45.33,39.85,Moderate
142.76,35.32,5.5,8.15,49.7,30.68,Poor
124.11,42.37,65.92,7.91,44.41,34.87,Moderate
136.7,42.39,133.9,5.81,75.07,23.24,Poor
42.79,73.48,138.69,7.57,61.81,41.27,Moderate
88.04,89.32,10.38,5.03,29.0,40.55,Poor
37.57,41.39,10.15,4.81,50.79,17.64,Moderate
135.89,89.15,95.22,6.09,72.15,28.17,Moderate
36.69,37.84,57.66,6.82,38.08,37.09,Healthy
97.71,28.95,63.3,7.39,26.96,17.47,Healthy
109.56,43.63,23.02,6.42,49.22,15.7,Healthy
120.76,51.69,8.7,7.95,50.97,41.01,Moderate
49.37,44.2,101.13,8.16,65.38,32.36,Moderate
121.37,14.01,110.01,6.81,29.2,21.44,Moderate
50.36,16.67,44.62,4.79,57.09,28.83,Moderate
27.88,71.23,30.81,6.48,74.41,35.54,Moderate
91.78,60.57,14.31,6.21,31.5,27.82,Healthy
143.2,79.72,93.45,7.32,61.14,27.32,Healthy
131.29,63.64,112.01,4.54,47.65,24.83,Moderate
17.76,66.38,139.67,7.43,15.59,16.53,Poor
58.3,27.66,9.0,4.66,34.16,18.61,Moderate
37.25,87.6,149.08,7.72,26.29,19.75,Moderate
90.99,79.47,100.33,7.72,44.09,41.67,Moderate
120.16,9.84,57.79,6.74,25.69,25.89,Moderate
98.15,57.46,129.91,5.55,74.48,23.7,Moderate
138.86,28.59,78.59,8.23,29.42,37.92,Moderate
80.17,44.88,101.23,5.29,56.12,19.77,Moderate
109.52,63.01,25.28,4.9,52.51,18.28,Moderate
97.51,99.91,22.83,6.4,74.71,40.3,Moderate
14.19,81.76,39.59,7.49,34.85,21.07,Moderate
75.9,21.71,66.51,6.08,77.4,29.64,Healthy
107.59,21.62,149.61,6.49,15.27,31.45,Moderate
54.54,32.92,50.97,6.3,30.1,36.02,Moderate
35.05,18.48,20.15,6.14,17.9,15.68,Moderate
51.22,98.1,6.58,4.76,50.82,28.44,Poor
24.6,90.0,102.79,6.48,48.06,36.5,Moderate
23.73,93.65,21.33,6.33,27.33,32.96,Moderate
127.58,63.58,37.48,7.62,75.99,19.35,Moderate
45.49,55.31,112.27,5.01,13.55,30.31,Moderate
121.61,33.27,89.53,7.71,12.02,24.08,Moderate
52.45,73.69,101.6,7.81,48.41,21.15,Moderate
70.63,42.62,101.82,8.32,42.04,32.25,Moderate
34.88,59.57,110.62,7.55,78.15,41.66,Poor
82.16,86.76,111.88,6.6,12.1,41.38,Poor
145.13,54.22,54.94,4.95,13.86,36.69,Poor
67.32,58.47,48.71,6.96,63.11,39.11,Healthy
79.45,33.52,16.14,7.92,69.75,24.54,Moderate
39.02,68.97,114.72,7.39,14.99,41.57,Moderate
86.23,62.79,11.57,4.55,18.84,25.56,Poor
142.27,74.16,149.89,7.22,16.98,33.75,Poor
99.79,89.2,83.92,5.48,61.29,35.34,Moderate
81.99,14.01,65.0,7.86,31.25,34.75,Moderate
45.49,36.23,53.87,5.04,34.58,34.54,Moderate
66.18,33.47,106.6,6.56,40.51,36.5,Healthy
63.47,56.71,9.61,5.86,26.58,38.92,Moderate
12.95,71.5,114.65,5.83,28.0,19.45,Moderate
48.79,91.82,11.28,6.33,28.51,33.79,Moderate
56.75,37.87,13.45,8.14,46.51,16.86,Poor
115.24,79.1,71.87,8.42,25.82,37.79,Moderate
128.5,54.52,83.32,4.95,19.32,26.42,Moderate
138.53,25.38,73.88,4.76,30.95,25.04,Moderate
144.8,23.34,19.6,4.72,46.54,29.03,Poor
37.42,28.51,51.23,4.54,67.19,35.86,Moderate
54.84,59.56,52.59,4.61,51.29,34.48,Moderate
56.74,27.93,43.31,5.9,42.73,35.38,Moderate
37.86,72.1,144.86,5.22,45.53,24.75,Moderate
94.06,88.68,133.52,6.27,63.01,28.81,Moderate
118.08,89.01,108.21,4.74,27.17,36.22,Moderate
12.75,54.2,93.51,7.78,66.46,16.98,Moderate
105.16,80.08,20.29,6.44,55.46,24.24,Healthy
61.87,14.77,117.28,5.45,40.44,28.94,Moderate
22.21,45.96,27.09,5.43,34.94,28.22,Moderate
70.79,11.8,55.8,4.66,27.56,17.3,Moderate
33.43,52.74,139.46,5.28,61.16,16.18,Poor
57.02,43.13,20.71,7.05,20.2,36.62,Moderate
92.81,75.42,28.81,5.77,59.38,27.24,Moderate
98.53,44.28,102.47,7.07,30.97,38.81,Moderate
112.53,11.48,10.47,7.36,54.24,39.96,Poor
104.57,24.78,11.1,6.63,44.74,40.31,Moderate
109.17,90.5,114.7,7.14,49.42,30.66,Healthy
81.04,84.7,39.02,8.16,49.16,26.81,Healthy
39.54,31.23,89.7,5.11,10.23,22.0,Moderate
52.57,94.42,89.36,6.12,78.81,24.92,Moderate
144.14,94.44,105.03,6.6,67.52,23.75,Moderate
61.5,24.65,42.03,5.05,69.55,15.03,Moderate
69.43,39.6,61.21,7.88,67.47,32.91,Moderate
106.48,81.34,60.83,6.3,27.13,21.43,Healthy
140.85,77.26,70.68,4.66,62.0,40.61,Poor
139.74,72.85,98.92,4.98,16.0,22.16,Poor
88.92,91.76,131.31,5.72,35.64,23.38,Moderate
84.22,81.85,118.55,8.05,46.52,32.77,Moderate
143.55,69.18,29.22,5.81,15.3,17.98,Moderate
78.86,75.16,32.4,5.78,33.56,37.68,Moderate
35.76,8.23,95.46,6.61,10.19,35.65,Moderate
69.34,57.04,102.27,4.71,22.08,27.5,Moderate
34.07,16.08,52.12,6.21,69.49,31.06,Moderate
140.12,48.43,73.5,5.75,15.71,19.64,Moderate
19.48,71.83,55.61,4.63,62.65,21.88,Moderate
135.09,83.19,49.05,5.44,79.52,37.13,Moderate
139.73,6.62,91.76,5.57,36.23,17.46,Moderate
114.77,54.94,119.84,4.97,79.81,24.41,Moderate
143.2,69.26,20.78,7.63,49.25,20.09,Moderate
36.21,95.55,149.79,6.8,23.1,24.19,Moderate
39.67,62.71,63.04,6.01,66.1,41.02,Moderate
37.58,44.37,82.8,5.48,38.13,16.51,Moderate
15.77,79.7,54.17,7.33,15.8,33.11,Moderate
101.47,83.04,34.67,6.7,73.08,20.94,Healthy
27.48,37.75,144.98,5.13,18.35,41.94,Poor
65.04,19.18,86.0,4.56,39.79,15.98,Moderate
89.15,64.35,5.51,6.55,76.15,25.75,Moderate
143.63,96.53,39.84,6.81,68.12,34.15,Moderate
116.42,29.79,138.14,5.44,55.14,38.89,Moderate
60.33,57.45,105.12,8.21,41.36,31.29,Healthy
29.85,11.2,8.11,6.41,48.2,17.33,Poor
35.35,30.3,134.23,4.9,44.28,36.3,Moderate
131.82,70.85,43.51,4.99,21.05,35.8,Moderate
51.51,37.1,30.45,6.24,33.42,24.64,Healthy
14.73,48.94,21.22,6.64,56.84,29.74,Healthy
30.51,63.57,64.86,5.94,20.41,41.85,Moderate
64.97,48.36,18.69,7.2,29.79,34.98,Moderate
19.4,33.2,113.12,6.08,12.4,36.32,Moderate
145.18,40.77,95.13,5.99,48.85,34.94,Moderate
98.61,34.9,33.3,6.68,56.16,30.51,Healthy
27.94,38.73,112.97,5.09,71.84,27.6,Moderate
120.76,37.38,57.09,8.37,49.71,17.75,Moderate
144.07,40.61,107.98,5.01,69.87,40.89,Poor
63.6,18.75,85.86,5.15,40.95,31.81,Healthy
29.5,95.06,107.31,5.95,39.1,37.9,Moderate
76.64,98.77,14.02,5.59,46.29,18.67,Moderate
59.87,54.4,42.84,5.16,28.78,17.23,Moderate
37.43,10.8,143.12,5.14,10.09,40.85,Poor
116.2,30.37,132.44,7.99,61.87,30.99,Healthy
91.86,97.05,72.45,7.73,17.87,33.92,Moderate
148.54,5.95,42.4,7.64,61.37,34.82,Moderate
147.54,14.11,102.89,7.06,24.4,20.75,Moderate
101.03,67.18,92.01,6.35,58.1,23.69,Healthy
43.01,61.57,94.51,7.75,39.13,35.63,Moderate
138.48,45.44,83.67,8.14,31.02,34.51,Moderate
90.81,44.33,130.31,5.13,12.48,20.59,Poor
132.68,37.64,104.18,5.42,44.36,29.12,Moderate
44.35,41.8,42.96,4.9,40.22,30.22,Healthy
22.61,39.0,72.09,8.23,52.72,40.44,Poor
83.41,81.31,18.96,6.76,34.71,34.67,Moderate
132.86,72.66,17.8,6.98,62.09,15.81,Moderate
33.76,69.63,50.66,4.75,72.26,40.71,Poor
62.29,99.32,129.2,6.72,62.31,40.28,Poor
111.82,37.06,32.99,6.23,23.07,15.58,Healthy
73.83,36.28,18.82,7.99,18.61,32.02,Moderate
89.7,98.0,41.81,5.44,53.9,30.07,Healthy
123.65,21.44,48.59,4.52,60.51,23.79,Moderate
43.05,62.47,41.5,4.73,26.54,37.94,Moderate
93.35,49.76,76.25,8.49,12.2,19.35,Moderate
131.17,55.81,149.28,7.24,60.64,30.65,Healthy
12.43,91.26,80.84,4.54,24.69,24.46,Poor
50.07,7.64,45.63,8.09,51.22,23.83,Moderate
22.34,76.37,109.16,4.51,79.54,22.17,Poor
46.74,33.6,144.45,7.86,54.61,28.35,Moderate
55.78,36.83,52.22,7.95,57.69,25.98,Healthy
149.1,21.86,16.12,5.97,78.73,15.65,Poor
21.34,37.44,148.18,5.87,57.47,38.33,Poor
103.88,13.53,26.54,5.54,65.72,36.65,Moderate
33.84,41.02,25.27,6.39,35.5,41.79,Moderate
64.42,9.75,80.47,8.13,35.86,37.1,Moderate
68.34,58.99,77.84,8.0,49.76,25.23,Healthy
117.38,9.78,44.52,5.65,49.83,37.52,Moderate
87.53,48.54,14.47,8.38,30.69,18.5,Moderate
126.6,89.58,48.3,6.69,64.84,15.59,Moderate
148.17,35.78,74.57,4.7,13.29,18.01,Poor
54.96,92.55,79.74,5.8,41.58,22.16,Moderate
97.36,53.18,59.89,7.24,37.42,36.78,Healthy
93.78,24.2,28.66,5.52,74.28,37.23,Moderate
146.11,75.71,137.59,5.92,53.39,25.57,Moderate
131.08,99.71,113.1,7.63,71.67,17.57,Moderate
77.45,74.59,92.73,6.66,37.01,20.95,Healthy
139.14,74.74,93.96,4.84,17.82,26.67,Poor
27.6,19.15,16.79,5.68,10.78,34.77,Poor
93.91,53.23,148.1,6.43,70.88,20.11,Healthy
47.07,36.21,148.6,8.13,41.4,37.8,Moderate
42.65,61.3,28.47,6.8,25.56,30.82,Moderate
70.01,58.08,28.37,6.53,32.15,18.89,Moderate
80.06,18.15,66.96,5.79,48.01,28.06,Healthy
28.84,31.51,85.73,7.84,14.15,17.45,Moderate
121.57,37.28,42.24,5.42,77.95,28.79,Moderate
32.53,43.57,42.79,5.17,78.5,27.02,Poor
106.77,90.36,34.82,5.01,28.22,34.24,Moderate
63.48,51.46,7.94,4.52,38.5,19.06,Moderate
120.75,95.37,139.23,6.36,30.08,28.06,Moderate
24.56,94.67,102.34,5.65,63.15,21.62,Moderate
115.2,43.17,130.27,8.46,32.41,29.88,Moderate
43.31,81.03,76.33,8.44,72.08,22.36,Moderate
26.73,63.89,51.12,5.51,48.16,29.53,Healthy
85.26,32.95,27.53,5.23,60.41,27.64,Healthy
75.71,97.79,138.1,4.76,65.84,21.69,Poor
111.12,21.47,26.08,8.26,49.08,24.44,Moderate
134.76,32.53,14.26,6.08,59.51,32.88,Moderate
76.32,53.47,81.77,6.0,15.81,19.26,Moderate
111.4,81.96,62.35,5.82,52.54,15.59,Moderate
89.73,49.56,69.08,4.51,76.0,19.68,Moderate
25.82,41.65,117.92,7.56,45.83,29.83,Moderate
73.73,7.4,45.29,6.06,48.81,32.79,Healthy
148.27,53.2,102.43,8.34,29.51,27.25,Moderate
110.94,58.69,134.51,6.76,74.57,19.01,Moderate
122.49,25.26,12.12,4.95,50.65,22.85,Moderate
30.15,64.76,75.75,6.02,47.5,38.26,Moderate
111.46,52.04,124.27,7.95,36.34,19.04,Moderate
26.11,65.69,140.76,4.65,44.81,20.24,Poor
84.41,86.38,119.11,8.39,43.92,32.91,Moderate
135.79,71.27,144.81,5.48,19.45,19.03,Poor
129.34,10.02,122.44,6.36,58.39,35.13,Moderate
69.42,18.88,94.46,8.33,11.79,21.13,Moderate
132.42,11.63,6.47,8.01,63.77,21.85,Poor
145.3,72.68,22.27,6.34,70.55,33.03,Moderate
92.01,44.61,40.97,6.95,20.77,36.87,Healthy
39.34,16.45,15.44,7.76,42.75,25.76,Moderate
82.97,60.79,132.7,5.88,23.1,38.46,Moderate
77.28,60.05,27.93,7.95,75.69,27.08,Moderate
12.82,7.57,48.83,6.47,40.3,30.36,Moderate
46.03,24.93,146.25,5.62,76.26,30.43,Moderate
19.8,61.53,147.9,7.86,31.25,17.58,Moderate
74.46,14.38,48.16,8.17,55.75,36.15,Moderate
85.68,20.97,26.81,7.56,40.05,28.5,Moderate
35.05,39.36,24.17,5.32,72.22,34.35,Moderate
129.27,88.05,90.49,5.72,44.48,15.51,Moderate
124.43,81.25,78.71,6.01,22.08,17.04,Moderate
55.5,94.06,14.97,8.3,47.01,26.9,Poor
27.21,11.78,83.95,6.89,40.39,22.76,Moderate
11.85,30.33,108.65,6.92,21.07,36.42,Moderate
30.79,80.57,79.33,7.37,15.81,35.01,Moderate
111.0,21.65,24.94,7.49,39.13,32.49,Moderate
11.27,22.45,113.16,5.3,15.62,19.73,Moderate
126.54,37.92,81.86,6.81,36.08,17.53,Healthy
45.95,19.99,136.88,7.46,67.61,36.93,Moderate
10.3,76.16,74.9,7.6,77.19,24.66,Moderate
94.67,33.94,134.6,5.52,34.59,38.97,Moderate
24.12,51.93,89.29,6.82,18.41,16.07,Poor
68.33,48.12,141.69,7.52,51.9,20.67,Healthy
136.2,23.39,142.37,8.28,78.45,22.64,Poor
29.25,64.73,66.31,6.05,48.94,33.62,Healthy
56.5,36.84,93.5,4.79,59.0,36.57,Moderate
133.17,76.61,78.48,8.0,44.37,36.25,Moderate
18.91,72.36,17.19,4.61,45.16,18.23,Poor
55.52,78.55,84.79,7.43,64.85,27.97,Healthy
147.99,24.2,17.31,5.77,63.38,17.6,Moderate
75.34,59.28,122.15,7.88,26.73,22.4,Moderate
105.76,86.68,29.41,7.39,26.64,19.88,Moderate
57.26,80.49,112.67,6.41,59.99,25.96,Moderate
39.47,85.09,12.8,8.1,65.22,34.54,Poor
89.68,81.95,9.09,6.86,28.27,32.26,Moderate
104.46,25.4,27.45,6.85,75.84,32.91,Moderate
77.78,93.87,123.74,7.43,40.62,28.27,Healthy
47.05,82.6,46.28,7.32,71.25,29.91,Moderate
31.91,7.36,102.62,5.4,12.73,24.27,Poor
91.5,57.4,29.27,6.92,38.75,27.9,Healthy
132.42,12.46,81.54,5.19,22.79,31.48,Moderate
103.76,62.59,138.91,7.68,23.9,32.17,Moderate
96.85,66.42,67.22,8.29,42.46,36.31,Healthy
77.38,79.81,62.37,4.5,44.99,29.8,Healthy
26.19,68.19,128.79,7.97,36.38,26.07,Moderate
130.17,99.84,12.63,4.75,13.8,27.49,Poor
119.84,13.9,104.9,5.18,12.31,31.08,Poor
93.14,31.91,51.72,5.92,75.05,38.39,Moderate
83.85,96.53,89.35,4.91,44.1,39.15,Poor
102.77,95.5,81.98,8.15,63.66,37.21,Moderate
148.8,33.71,96.07,5.53,69.77,30.82,Moderate
34.62,45.02,31.35,6.33,15.43,41.06,Poor
93.53,99.11,30.2,6.04,75.19,33.68,Moderate
19.81,88.9,32.38,5.55,61.22,34.19,Moderate
102.48,5.51,41.16,5.88,38.02,17.0,Moderate
104.55,89.67,148.5,7.69,24.18,28.8,Moderate
138.2,11.33,38.11,5.56,52.67,40.69,Poor
77.56,58.57,97.78,7.91,30.04,31.91,Healthy
139.54,94.2,60.48,4.95,74.71,39.87,Poor
23.61,12.73,31.85,7.09,31.18,21.49,Moderate
121.95,28.17,144.26,6.25,39.58,40.48,Moderate
26.82,15.92,67.87,6.85,45.56,40.78,Moderate
149.04,8.88,28.99,6.71,76.51,22.56,Poor
61.39,26.95,145.28,5.12,49.52,15.62,Poor
94.23,42.28,87.02,4.82,16.37,17.49,Moderate
126.93,73.8,23.61,5.76,40.55,17.66,Moderate
127.6,39.48,102.22,7.07,74.0,35.03,Moderate
14.82,19.73,69.51,4.87,37.43,41.39,Poor
38.77,71.95,42.69,4.64,16.89,17.81,Moderate
51.86,96.25,95.0,4.99,14.92,41.21,Poor
33.99,30.69,127.04,6.72,25.87,32.94,Moderate
62.01,60.25,19.03,8.02,51.68,15.12,Poor
88.27,39.4,136.3,5.05,33.36,35.64,Moderate
41.53,34.75,116.83,7.35,35.18,27.62,Healthy
87.33,89.36,100.92,6.87,66.77,23.22,Moderate
72.16,70.23,63.56,6.42,21.23,31.47,Healthy
99.63,86.34,17.38,8.1,16.02,35.12,Poor
92.46,43.58,138.9,6.33,11.73,29.06,Moderate
84.54,75.72,56.95,4.8,34.46,31.27,Moderate
86.27,85.46,44.18,6.78,78.29,23.47,Moderate
71.05,99.45,25.94,6.79,35.92,16.25,Moderate
116.51,23.89,134.35,6.17,20.12,21.64,Moderate
126.6,40.52,42.16,5.5,50.82,21.93,Healthy
140.95,9.69,27.6,6.22,24.58,36.02,Moderate
138.32,62.02,128.83,7.7,21.1,17.11,Moderate
98.06,98.34,125.63,6.97,17.77,36.05,Poor
105.62,93.72,107.86,4.91,52.64,25.9,Moderate
68.99,65.13,135.45,7.54,11.56,18.97,Moderate
60.85,70.05,96.96,6.51,40.11,36.32,Healthy
23.4,61.53,122.23,5.59,24.16,33.18,Moderate
34.59,51.38,138.81,4.74,73.64,20.14,Poor
77.53,17.56,107.93,8.49,31.15,39.97,Moderate
112.2,96.72,102.41,7.23,76.06,34.64,Moderate
128.64,32.03,29.49,7.06,27.68,26.61,Moderate
129.78,64.95,141.86,5.92,29.64,20.77,Moderate
146.69,45.82,138.41,5.88,30.14,35.81,Moderate
96.53,54.84,68.83,6.37,68.41,19.13,Healthy
17.15,5.57,76.78,7.77,56.97,41.74,Poor
95.4,53.36,89.34,8.03,11.02,27.6,Moderate
67.56,95.57,32.15,4.6,54.22,31.88,Moderate
54.71,56.28,91.52,5.91,39.44,18.83,Moderate
117.94,41.97,98.6,6.21,21.36,33.92,Healthy
68.43,22.61,140.36,8.07,60.9,30.55,Moderate
97.53,39.22,43.13,6.87,61.8,28.37,Healthy
135.38,41.9,59.59,6.2,59.29,15.74,Moderate
59.53,75.58,85.44,5.74,55.97,39.33,Moderate
80.72,75.23,33.77,6.39,30.39,41.81,Moderate
40.62,95.0,64.26,6.49,46.67,21.53,Healthy
43.45,40.72,113.05,7.3,79.83,17.39,Moderate
116.3,23.52,79.1,5.29,75.53,28.69,Moderate
75.73,34.2,70.1,4.94,57.89,30.41,Healthy
23.94,14.73,47.48,6.39,25.59,18.55,Moderate
23.49,33.99,96.29,7.21,29.8,26.9,Healthy
97.98,39.2,146.9,7.27,50.49,28.44,Healthy
78.87,32.71,16.2,7.85,73.38,41.31,Moderate
66.56,94.91,106.84,6.19,74.3,41.15,Moderate
84.75,79.07,117.61,6.94,39.59,18.63,Moderate
149.71,11.81,24.55,6.0,37.9,22.21,Moderate
20.93,90.44,79.42,8.38,71.46,28.34,Poor
64.35,29.23,148.99,6.92,68.85,41.59,Moderate
41.35,92.86,120.2,6.32,76.42,30.93,Moderate
65.12,20.19,110.54,7.6,24.48,25.04,Moderate
17.71,57.94,92.01,7.89,11.83,18.23,Moderate
14.42,94.72,79.37,5.48,11.34,17.61,Poor
110.82,50.63,111.49,5.56,40.77,31.84,Healthy
39.72,32.31,25.53,7.35,50.76,27.01,Healthy
89.43,21.13,122.87,7.52,22.74,38.91,Moderate
65.16,49.05,82.03,7.67,21.48,22.16,Healthy
141.1,94.09,122.3,5.17,51.65,27.04,Poor
21.3,12.18,129.24,4.86,29.0,19.07,Poor
90.51,77.2,43.45,7.63,22.25,24.63,Moderate
44.0,48.16,147.25,7.45,24.4,41.09,Moderate
105.39,48.15,137.86,7.55,61.04,20.43,Healthy
27.92,87.23,103.62,7.77,63.6,39.38,Poor
62.57,38.27,39.35,4.92,43.8,28.45,Healthy
26.02,62.33,57.69,6.32,45.7,23.38,Healthy
105.91,53.44,69.01,6.14,11.66,35.82,Healthy
145.31,17.44,46.97,7.89,59.61,23.43,Moderate
100.93,92.14,36.85,7.22,66.84,17.57,Moderate
140.83,96.14,111.29,6.56,52.28,32.51,Moderate
31.58,33.01,19.63,5.98,62.16,38.91,Poor
61.98,63.53,91.25,6.39,58.59,19.07,Healthy
20.48,38.06,145.55,8.31,54.32,30.63,Poor
98.65,45.79,46.82,4.52,11.34,41.25,Poor
114.24,70.56,127.44,6.93,56.73,36.33,Moderate
27.52,22.83,85.62,4.89,56.16,37.47,Moderate
127.26,35.71,34.39,8.33,73.87,23.46,Moderate
135.18,88.7,54.01,5.95,75.23,35.03,Poor
96.45,95.53,130.41,4.8,44.92,39.18,Poor
25.56,11.86,129.56,7.61,21.7,19.89,Poor
126.57,24.87,25.88,8.13,66.35,25.9,Moderate
97.65,45.89,44.8,8.45,48.19,32.21,Healthy
67.16,52.57,46.72,6.22,53.95,36.93,Healthy
122.33,6.08,82.56,5.99,52.49,38.81,Moderate
118.51,36.42,112.18,4.91,18.97,21.09,Moderate
65.96,53.51,62.69,7.01,18.69,29.08,Healthy
48.14,39.64,78.79,5.03,37.18,35.54,Moderate
48.86,77.63,38.48,7.52,23.61,40.68,Moderate
31.53,99.99,38.2,7.34,31.36,17.22,Moderate
13.48,18.99,64.17,6.82,43.5,32.02,Moderate
23.42,69.26,118.85,5.42,65.43,21.75,Moderate
72.17,81.55,104.65,6.51,35.88,30.22,Healthy
82.77,97.29,124.79,4.97,38.87,30.86,Moderate
108.75,21.85,125.46,7.02,14.72,16.6,Poor
106.06,76.78,50.01,5.15,25.39,25.59,Moderate
98.46,22.83,119.74,5.5,66.67,39.95,Moderate
32.98,92.18,107.28,8.05,34.28,38.32,Poor
76.75,23.02,149.5,8.29,18.74,27.32,Poor
148.07,57.1,77.08,5.28,39.37,28.45,Healthy
109.97,47.75,97.07,4.91,63.46,15.09,Moderate
99.9,83.5,116.18,5.09,69.1,17.14,Moderate
19.29,83.15,31.47,6.29,75.56,20.64,Moderate
119.28,60.52,63.83,6.34,38.72,37.34,Healthy
