year,state,crop,season,area,production,annual_rainfall,fertilizer,pesticide,yield
2026,West Bengal,Sunflower,Kharif,7609.98,9367.86,1490.0,1393096.77,1892.98,1.230997
2016,Puducherry,Turmeric,Kharif,6.0,18.0,1391.3,919.5,2.1,3.0
2008,Tamil Nadu,Moong(Green Gram),Whole Year,138598.0,31336.0,1201.9,19825057.92,12473.82,0.336333
2026,Odisha,Jute,Autumn,2797.27,27.97,1515.6,494037.9,780.59,0.01
2008,Assam,Sesamum,Kharif,12197.0,6867.0,2109.9,1744658.88,1097.73,0.499259
2015,West Bengal,Urad,Kharif,63103.0,43563.0,1717.0,9964594.73,20823.99,0.580625
2018,Telangana,Turmeric,Kharif,53104.0,345270.0,1350.3,8613468.8,18586.4,6.31
2010,Himachal Pradesh,Peas & beans (Pulses),Kharif,1250.0,1629.0,1319.8,207637.5,300.0,1.310909
2010,Gujarat,Groundnut,Kharif,1691200.0,3159100.0,1107.5,280925232.0,405888.0,1.680417
2004,Telangana,Sugarcane,Whole Year,853859.19,59026233.52,1037.0,61590.11,7641.0,69.128767
2002,Maharashtra,Sugarcane,Whole Year,573100.0,42617000.0,967.4,54255377.0,143275.0,65.246667
2001,Chhattisgarh,Arhar/Tur,Kharif,50323.0,20180.0,1550.0,5139487.99,13083.98,0.388125
2007,Manipur,Turmeric,Whole Year,400.0,280.0,1435.7,53360.0,64.0,0.7625
2021,Bihar,Jowar,Kharif,2115.31,2536.13,1292.2,322673.17,625.54,1.198937
2007,Haryana,Sugarcane,Whole Year,140365.0,8850000.0,443.8,18724691.0,22458.4,50.77
2005,Bihar,Wheat,Rabi,2001771.0,2821120.0,907.8,240052378.3,420371.91,1.349737
2000,Manipur,Peas & beans (Pulses),Kharif,4060.0,2130.0,1969.7,398570.2,1055.6,0.55375
2011,Chhattisgarh,Small millets,Kharif,151178.0,30940.0,1302.7,25325338.56,49888.74,0.203704
2015,Jammu and Kashmir,Bajra,Kharif,8897.0,5305.0,1572.6,1404925.27,2936.01,0.604
2020,Bihar,Rice,Kharif,1313162.28,4737254.84,1362.4,141942.12,13725.82,3.607517
2022,Goa,Sweet potato,Whole Year,53.09,92.52,3765.9,9795.23,20.55,1.742682
2006,Punjab,Barley,Rabi,19000.0,64000.0,569.6,2426490.0,4180.0,3.3
2022,Madhya Pradesh,Sugarcane,Whole Year,71587.66,2887395.47,1103.6,10786798.17,20136.08,40.333704
2024,Bihar,Linseed,Rabi,24153.97,23660.11,981.6,3123874.99,6259.02,0.979554
2024,Delhi,Jowar,Kharif,6111.78,6539.58,688.7,815342.28,1401.43,1.069995
2021,Uttar Pradesh,Ginger,Kharif,927.81,4700.09,749.6,147636.81,236.36,5.065793
2002,Sikkim,other oilseeds,Whole Year,60.0,30.0,2496.2,5680.2,15.0,0.5
2005,Tamil Nadu,Rapeseed &Mustard,Rabi,528.0,130.0,1364.1,63317.76,110.88,0.25
2023,Puducherry,Coconut,Whole Year,1910.11,19566428.36,1386.0,304071.47,588.61,10243.587742
2015,Maharashtra,Banana,Whole Year,61384.71,1761505.03,1811.0,8362.71,760.23,28.696154
2006,Chhattisgarh,Horse-gram,Kharif,50346.0,15934.0,1317.2,6429687.66,11076.12,0.281667
2016,Tamil Nadu,Ginger,Whole Year,371.0,8133.0,912.4,56855.75,129.85,22.459
2022,Nagaland,Horse-gram,Kharif,464.64,449.62,1496.5,74043.26,161.33,0.96769
2018,Madhya Pradesh,Small millets,Kharif,82094.0,57059.0,1102.2,13315646.8,28732.9,0.555556
2022,Jharkhand,Potato,Rabi,16800.29,137077.34,1020.7,2619557.74,4222.65,8.159227
2014,Karnataka,Groundnut,Kharif,479475.0,349382.0,1238.5,72381546.0,158226.75,0.740714
2016,Punjab,Maize,Kharif,116000.0,445000.0,635.9,17777000.0,40600.0,3.600769
2019,Arunachal Pradesh,Turmeric,Whole Year,835.0,3758.0,2433.3,143419.6,308.95,4.297692
2025,Delhi,Wheat,Rabi,18472.82,85789.4,739.4,2866246.92,5670.55,4.644088
2026,Bihar,Mango,Whole Year,184472.23,1479346.24,1130.1,52491.24,1801.25,8.019344
2005,Uttar Pradesh,Sweet potato,Whole Year,20476.0,267901.0,751.9,2455481.92,4299.96,13.183188
2013,Tamil Nadu,Arhar/Tur,Whole Year,59643.0,57666.0,740.9,8617817.07,16103.61,0.955172
2011,Manipur,Rice,Kharif,223670.0,591000.0,1533.6,37469198.4,73811.1,2.34
2001,Uttarakhand,Gram,Rabi,1259.0,868.0,1541.3,128581.67,327.34,0.594167
2016,Karnataka,Onion,Kharif,183065.0,1314804.0,1147.2,28054711.25,64072.75,7.5872
2004,Bihar,Banana,Whole Year,14784.0,189572.0,1147.8,1601698.56,3104.64,14.465455
2019,Jammu and Kashmir,Ginger,Kharif,19.0,37.0,1324.1,3263.44,7.03,1.925
2004,Karnataka,Black pepper,Whole Year,12344.0,27517.0,1117.7,1337348.96,2592.24,2.26
2012,Gujarat,Mango,Whole Year,97442.04,631572.72,1004.1,8126.67,703.73,6.481522
2011,Uttar Pradesh,Sesamum,Kharif,344914.0,74778.0,777.4,57779993.28,113821.62,0.212537
2016,Kerala,Tobacco,Whole Year,12.0,18.0,2924.3,1839.0,4.2,1.5
2022,Delhi,Gram,Rabi,40.82,111.52,639.5,5140.17,9.44,2.73215
2018,Kerala,Sweet potato,Whole Year,210.41,3059.0,2989.7,34128.5,73.64,13.177143
2022,Bihar,Lentil,Rabi,20435.03,21660.16,1034.3,4221.72,244.05,1.059952
2010,Haryana,Wheat,Rabi,2503963.0,11578000.0,639.2,415933293.9,600951.12,4.483333
2009,Kerala,Rubber,Whole Year,23151.48,36530.26,2369.7,2537.24,195.2,1.57788
2002,Madhya Pradesh,Ginger,Kharif,5187.0,5325.0,800.8,491053.29,1296.75,0.931842
2025,Puducherry,Turmeric,Kharif,4.16,42.5,1203.4,757.7,1.3,10.225998
2023,Haryana,Groundnut,Kharif,2691.84,4856.89,586.2,428043.23,777.62,1.804304
2021,Tamil Nadu,Moong(Green Gram),Kharif,110599.85,61303.57,929.0,17233977.74,31213.21,0.554283
2010,Telangana,Groundnut,Kharif,307275.91,458450.0,708.3,40687.66,653.57,1.491982
2017,Himachal Pradesh,Wheat,Rabi,342675.0,603587.0,1182.2,53950752.0,130216.5,1.608333
2014,Tamil Nadu,Maize,Kharif,191481.0,1663616.0,911.3,28905971.76,63188.73,8.406538
2000,West Bengal,Wheat,Rabi,426000.0,1057610.0,1907.7,41820420.0,110760.0,2.330556
2000,Karnataka,Coriander,Whole Year,9829.0,1467.0,1213.3,964912.93,2555.54,0.119048
2004,Manipur,Potato,Whole Year,2960.0,15480.0,1613.3,320686.4,621.6,5.2175
2006,Uttar Pradesh,Linseed,Rabi,33759.0,11855.0,590.5,4311361.89,7426.98,0.325217
2011,Karnataka,Castor seed,Kharif,16282.0,13651.0,1179.0,2727560.64,5373.06,0.857917
2003,Puducherry,Banana,Whole Year,280.0,10095.0,1434.6,27714.4,67.2,26.56
2025,Tamil Nadu,Gram,Rabi,6800.52,5710.86,956.9,1020255.85,1705.97,0.839769
2001,Assam,Mesta,Kharif,4969.0,24484.0,1824.7,507483.97,1291.94,4.6045
2026,Manipur,Peas & beans (Pulses),Rabi,14742.8,16987.35,1466.5,2175675.12,4082.5,1.152247
2011,Mizoram,Sesamum,Kharif,954.0,605.0,2439.3,159814.08,314.82,0.5125
2022,West Bengal,Sannhamp,Kharif,1168.46,4937.78,1544.9,133851.83,256.3,4.225896
2026,Assam,Tobacco,Whole Year,490.31,295.34,2002.2,74893.35,136.41,0.602349
2019,Maharashtra,Bajra,Kharif,672783.0,512321.0,1555.8,115557208.1,248929.71,0.579545
2001,Jammu and Kashmir,Moong(Green Gram),Kharif,2406.0,1070.0,953.8,245724.78,625.56,0.49125
2002,Uttarakhand,Bajra,Kharif,4.0,5.0,1610.3,378.68,1.0,1.165
2002,Jammu and Kashmir,Potato,Whole Year,1737.0,18011.0,933.2,164441.79,434.25,9.146667
2018,Haryana,Peas & beans (Pulses),Kharif,15586.0,144678.0,533.2,2528049.2,5455.1,10.433333
2009,West Bengal,Mesta,Kharif,5358.0,75069.0,1317.2,834883.56,910.86,11.27
2015,West Bengal,Barley,Rabi,2500.0,3525.0,1717.0,394775.0,825.0,1.408571
2000,Telangana,Groundnut,Kharif,771393.45,969574.43,816.8,52324.39,3184.8,1.256913
2012,Delhi,Barley,Kharif,65.0,183.0,451.9,9802.0,20.15,2.82
2006,Madhya Pradesh,Groundnut,Kharif,197231.0,187172.0,1072.3,25188371.01,43390.82,0.862708
2019,Gujarat,Mango,Whole Year,213108.48,1919673.53,1157.9,37701.2,427.59,9.007964
2009,Telangana,Jowar,Kharif,953344.32,1024754.27,1091.5,235576.58,8123.66,1.074905
2000,Karnataka,Rice,Kharif,1120549.0,2792657.0,1213.3,110004295.3,291342.74,2.357407
2015,Tamil Nadu,Masoor,Kharif,59007.0,59968.0,1201.9,9317795.37,19472.31,1.063929
2020,Assam,Rice,Kharif,1312115.63,4167680.58,2398.4,348786.31,17798.16,3.176306
2026,Mizoram,Rapeseed &Mustard,Rabi,699.36,669.03,2231.4,91365.96,207.95,0.956632
2008,Meghalaya,Ginger,Kharif,9283.0,50286.0,3114.3,1327840.32,835.47,6.414286
2021,Haryana,Sugarcane,Whole Year,113079.97,8069007.82,414.4,16185990.64,31215.35,71.356653
2026,Manipur,Turmeric,Whole Year,1211.99,28141.24,1290.0,234942.31,445.9,23.218959
2011,Uttarakhand,Tobacco,Whole Year,6.0,9.0,1564.7,1005.12,1.98,1.39
2023,West Bengal,Mango,Whole Year,176555.9,1450754.06,1267.3,21910.85,1477.9,8.216968
2012,Uttarakhand,Bajra,Kharif,1.0,1.0,1309.8,150.8,0.31,1.0
2017,Tamil Nadu,Onion,Kharif,6293.0,61084.0,970.9,990769.92,2391.34,9.714167
2011,Mizoram,Rapeseed &Mustard,Kharif,10.0,4.0,2439.3,1675.2,3.3,0.4
2018,Madhya Pradesh,Peas & beans (Pulses),Rabi,64696.0,50205.0,1102.2,10493691.2,22643.6,0.7708
2007,Sikkim,Urad,Kharif,2100.0,1840.0,2003.4,280140.0,336.0,1.945
2005,Chhattisgarh,Barley,Rabi,3604.0,2981.0,1292.7,432191.68,756.84,0.877143
2001,Maharashtra,Turmeric,Kharif,15927.97,63440.27,640.7,2004.47,136.54,3.982949
2000,Punjab,Maize,Kharif,165000.0,461000.0,405.3,16198050.0,42900.0,2.904615
2009,Bihar,Small millets,Kharif,3123.0,2397.0,889.3,486625.86,530.91,0.780588
2017,Uttar Pradesh,Rice,Kharif,5897871.0,15441958.0,652.1,928560810.2,2241190.98,2.541333
2016,Haryana,Peas & beans (Pulses),Kharif,14225.0,105318.0,554.7,2179981.25,4978.75,8.504762
2014,Goa,Banana,Whole Year,2380.0,26882.0,3491.2,359284.8,785.4,11.29
2026,Nagaland,Gram,Rabi,813.87,593.86,1561.2,124950.47,247.43,0.729666
2013,Tamil Nadu,Sesamum,Kharif,19500.0,10879.0,740.9,2817555.0,5265.0,0.50963
2008,Andhra Pradesh,Arecanut,Whole Year,359.0,265.0,944.6,51351.36,32.31,0.915
2018,Mizoram,Maize,Kharif,5733.0,10300.0,1665.2,929892.6,2006.55,1.79125
2006,West Bengal,Rapeseed &Mustard,Rabi,421522.0,338581.0,1631.4,53832574.62,92734.84,0.688333
2012,Madhya Pradesh,Khesari,Rabi,47460.0,40246.0,1049.5,7156968.0,14712.6,0.836207
2004,Chhattisgarh,Tobacco,Whole Year,33.0,17.0,1122.8,3575.22,6.93,0.68
2019,Punjab,Arhar/Tur,Kharif,2000.0,2200.0,653.2,343520.0,740.0,1.118571
2004,Assam,Linseed,Rabi,9262.0,4842.0,2536.9,1003445.08,1945.02,0.519545
2017,Kerala,Potato,Whole Year,516.0,7303.0,2664.8,81239.04,196.08,14.15
2021,Tamil Nadu,Rapeseed &Mustard,Rabi,373.27,44.49,1167.3,45357.37,93.29,0.119181
2010,Rajasthan,Moong,Kharif,15919.08,10684.35,280.8,4044.57,91.45,0.671166
2009,Sikkim,Rapeseed &Mustard,Rabi,5440.0,4550.0,2176.6,847660.8,924.8,2.1625
2017,Jharkhand,Rice,Kharif,1735411.0,3421253.0,1165.7,273223107.8,659456.18,2.023333
2024,Manipur,Maize,Kharif,9998.7,23891.83,1584.4,1603375.65,2833.88,2.389493
2004,Assam,Masoor,Rabi,20386.0,11041.0,2536.9,2208619.24,4281.06,0.505714
2009,Uttar Pradesh,Sweet potato,Kharif,16758.0,227909.0,585.8,2611231.56,2848.86,13.610986
2024,Jharkhand,Safflower,Rabi,983.84,342.77,1154.4,177738.79,406.18,0.348395
2010,Karnataka,Peas & beans (Pulses),Kharif,4019.0,35992.0,1317.7,667596.09,964.56,8.276842
2014,Bihar,Wheat,Rabi,2154423.0,3570211.0,1061.0,325231696.1,710959.59,1.676316
2014,Uttarakhand,Moong(Green Gram),Kharif,17.0,10.0,1287.4,2566.32,5.61,0.843333
2011,Gujarat,Potato,Whole Year,77800.0,1792300.0,890.5,13033056.0,25674.0,21.342308
2002,Punjab,Potato,Rabi,274445.76,5837512.71,640.2,28475.19,1718.68,21.270187
2021,Jharkhand,Moong(Green Gram),Kharif,28421.15,23155.47,1193.7,4525743.61,10288.8,0.814727
2015,Jammu and Kashmir,other oilseeds,Rabi,21.0,16.0,1572.6,3316.11,6.93,0.78
2017,Tripura,Small millets,Kharif,493.0,386.0,3326.8,77617.92,187.34,0.78375
2001,West Bengal,Cardamom,Whole Year,2875.0,704.0,1556.6,293623.75,747.5,0.24
2007,Karnataka,Other Kharif pulses,Kharif,145273.0,107959.0,1323.3,19379418.2,23243.68,0.766154
2019,Jammu and Kashmir,Other Kharif pulses,Kharif,4237.0,3582.0,1324.1,727747.12,1567.69,1.08
2017,Madhya Pradesh,Bajra,Kharif,309940.0,754740.0,800.0,48796953.6,117777.2,1.604348
2001,Rajasthan,Wheat,Rabi,3624832.8,11735192.44,399.0,219141.11,14130.48,3.237444
2003,Manipur,Arhar/Tur,Kharif,40.0,20.0,687.7,3959.2,9.6,0.5
2004,Bihar,Onion,Whole Year,14115.0,106528.0,1147.8,1529219.1,2964.15,7.463684
2001,Himachal Pradesh,Ginger,Kharif,2609.0,29012.0,918.1,266457.17,678.34,10.948889
2016,Maharashtra,Grapes,Whole Year,11747.2,268097.29,862.6,2840.47,127.0,22.82223
2015,Assam,Jute,Kharif,72128.0,865805.0,2155.3,11389732.48,23802.24,11.727037
2023,Punjab,Sesamum,Kharif,8002.18,2434.84,475.6,1022970.17,2286.13,0.304272
2003,Telangana,Rice,Kharif,2566842.5,6471262.18,860.7,511241.35,22190.0,2.521098
2012,Meghalaya,Gram,Rabi,1800.0,1755.0,2945.3,271440.0,558.0,0.976667
2018,Madhya Pradesh,Bajra,Kharif,327080.0,628340.0,1102.2,53052376.0,114478.0,1.517917
2015,Uttarakhand,Rapeseed &Mustard,Rabi,12275.0,11611.0,1247.6,1938345.25,4050.75,0.71
2006,Andhra Pradesh,Mesta,Kharif,61894.0,543574.0,845.2,7904482.74,13616.68,8.692222
2012,Tripura,Urad,Kharif,827.0,512.0,1882.2,124711.6,256.37,0.575
2019,Meghalaya,Cotton(lint),Kharif,7245.0,8697.0,3844.4,1244401.2,2680.65,1.158
2020,Kerala,Rubber,Whole Year,34772.12,60439.48,2968.0,6838.68,232.66,1.738159
2003,Bihar,Lentil,Rabi,36295.19,29894.94,1075.8,2321.22,296.58,0.823661
2021,Haryana,Sweet potato,Whole Year,80.79,354.28,387.1,10094.72,18.47,4.385292
2020,West Bengal,Arhar/Tur,Kharif,312690.32,342905.33,1893.2,28344.57,1535.65,1.096629
2004,Mizoram,Masoor,Kharif,0.5,0.0,2640.8,54.17,0.1,0.4
2001,Chhattisgarh,Rapeseed &Mustard,Rabi,50335.0,18684.0,1550.0,5140713.55,13087.1,0.346875
2003,Gujarat,Guar seed,Whole Year,266000.0,203800.0,902.5,26328680.0,63840.0,0.798
2021,Nagaland,Rapeseed &Mustard,Rabi,28310.31,30343.64,1388.1,3857386.51,6777.6,1.071823
2004,West Bengal,Mango,Whole Year,253041.62,1336079.07,1582.4,19641.97,2569.24,5.280076
2001,Arunachal Pradesh,Rice,Kharif,119455.0,134621.0,2128.5,12199939.15,31058.3,1.135385
2026,Punjab,Moth,Kharif,341.83,271.87,502.3,38034.8,72.33,0.795334
2023,Chhattisgarh,Soyabean,Kharif,65169.26,64300.11,1224.7,10757141.78,21103.96,0.986663
2021,Jammu and Kashmir,Horse-gram,Kharif,856.86,510.55,1047.4,124379.88,216.63,0.595835
2018,Manipur,Sugarcane,Whole Year,5450.0,315070.0,1196.9,883990.0,1907.5,54.306667
2019,Nagaland,Urad,Rabi,830.0,680.0,1593.0,142560.8,307.1,0.810909
2018,Nagaland,Potato,Rabi,7520.0,75240.0,1372.7,1219744.0,2632.0,9.993636
2001,Gujarat,Mango,Whole Year,68658.13,366491.38,651.2,4715.91,276.58,5.337917
2017,Mizoram,Potato,Kharif,58.0,313.0,3865.8,9131.52,22.04,3.28
2006,Karnataka,Arhar/Tur,Kharif,595697.0,262673.0,1146.3,76076463.87,131053.34,0.4648
2016,Mizoram,Sesamum,Kharif,850.0,572.0,2626.8,130262.5,297.5,0.7225
2026,Uttarakhand,Urad,Kharif,4993.05,5655.2,1373.6,901542.89,1798.78,1.132615
2004,Gujarat,Onion,Whole Year,44000.0,1221300.0,719.8,4766960.0,9240.0,28.478947
2026,Kerala,Ginger,Whole Year,7111.08,30339.5,2793.4,981913.82,1985.35,4.266511
2013,Goa,Other  Rabi pulses,Rabi,7928.0,8787.0,3642.6,1145516.72,2140.56,1.115
2004,Mizoram,Sesamum,Kharif,2567.0,1481.0,2640.8,278108.78,539.07,0.5725
2021,West Bengal,Small millets,Rabi,1800.31,1626.56,1513.4,196599.78,399.88,0.903489
2005,Arunachal Pradesh,Sugarcane,Whole Year,878.0,16181.0,2767.0,105289.76,184.38,17.005556
2021,Telangana,Sesamum,Kharif,10922.16,4908.74,786.1,1570999.08,3309.75,0.449429
2021,Arunachal Pradesh,Soyabean,Kharif,3112.63,3682.84,2699.1,477079.1,1045.9,1.183193
2001,Uttar Pradesh,Masoor,Rabi,625265.0,499774.0,849.9,63858314.45,162568.9,0.820145
2009,Uttar Pradesh,Arhar/Tur,Kharif,304747.0,201685.0,585.8,47485677.54,51806.99,0.721972
2000,Karnataka,Tomato,Whole Year,21285.09,403493.22,633.4,1526.62,61.71,18.95661
2011,Karnataka,Tobacco,Whole Year,114558.0,104965.0,1179.0,19190756.16,37804.14,0.943077
2013,Maharashtra,Other Kharif pulses,Kharif,104800.0,44600.0,1409.8,15142552.0,28296.0,0.395172
2020,Odisha,Arhar/Tur,Kharif,319371.84,306927.24,1715.2,95064.52,1894.7,0.961034
2002,Jammu and Kashmir,Sugarcane,Whole Year,117.0,475.0,933.2,11076.39,29.25,2.65
2022,Maharashtra,Niger seed,Kharif,36958.45,4043.25,1356.5,4353704.38,8793.74,0.1094
2016,Karnataka,Ginger,Whole Year,23088.0,583856.0,1147.2,3538236.0,8080.8,25.640455
2012,Karnataka,Bajra,Kharif,274615.0,285157.0,956.2,41411942.0,85130.65,0.98619
2022,Himachal Pradesh,Ginger,Kharif,2219.63,7319.13,1200.0,320623.26,648.13,3.297453
2010,Maharashtra,Soyabean,Kharif,2729100.0,4316100.0,1389.0,453330801.0,654984.0,1.663929
2010,Haryana,Castor seed,Kharif,1654.0,700.0,639.2,274745.94,396.96,0.138333
2008,Chhattisgarh,Soyabean,Kharif,81764.0,79859.0,1117.9,11695522.56,7358.76,1.242857
2025,Odisha,Rapeseed &Mustard,Winter,12431.0,4825.63,1539.0,1848653.43,3352.85,0.388193
2025,Madhya Pradesh,Masoor,Rabi,498618.49,549897.78,1158.7,77812326.02,151433.15,1.102843
2002,Puducherry,Onion,Whole Year,3.0,45.0,1434.6,284.01,0.75,15.0
2016,Jammu and Kashmir,Small millets,Kharif,3382.0,1650.0,902.8,518291.5,1183.7,0.503
2023,Madhya Pradesh,Other  Rabi pulses,Rabi,242124.62,183279.42,1194.3,26034166.79,65096.5,0.756963
2016,Kerala,Onion,Whole Year,31.0,0.0,2924.3,4750.75,10.85,0.0
2016,Karnataka,Turmeric,Whole Year,19327.0,114511.0,1147.2,2961862.75,6764.45,5.775294
2013,Chhattisgarh,Barley,Rabi,2702.0,2441.0,1418.3,390411.98,729.54,1.097273
2012,Manipur,Gram,Rabi,710.0,604.0,1176.7,107068.0,220.1,0.846667
2003,Madhya Pradesh,Linseed,Rabi,143384.0,61655.0,1163.0,14192148.32,34412.16,0.579149
2002,Bihar,Onion,Whole Year,13589.0,116759.0,1105.8,1286470.63,3397.25,8.524054
2012,Nagaland,Sunflower,Kharif,260.0,210.0,1296.6,39208.0,80.6,0.751667
2021,Maharashtra,Tobacco,Whole Year,840.97,1514.1,1171.7,143329.93,311.99,1.800407
2023,West Bengal,Maize,Rabi,53079.75,183352.36,1662.7,8584895.61,16568.18,3.454281
2010,Haryana,Urad,Kharif,1387.0,700.0,639.2,230394.57,332.88,0.351
2002,Andhra Pradesh,Onion,Kharif,15403.0,171950.0,648.1,1458202.01,3850.75,10.494118
2002,Tamil Nadu,Ragi,Kharif,104286.0,140169.0,315.9,9872755.62,26071.5,1.6392
2026,Punjab,Bajra,Kharif,3659.89,2576.98,575.1,507604.8,897.88,0.704114
2001,Jammu and Kashmir,Peas & beans (Pulses),Rabi,538.0,442.0,953.8,54945.94,139.88,0.81125
2006,Odisha,Horse-gram,Summer,197.0,25.0,1716.9,25158.87,43.34,0.242857
2005,Tamil Nadu,Soyabean,Kharif,630.0,0.0,1364.1,75549.6,132.3,0.0
2012,Maharashtra,Maize,Kharif,688800.0,1581900.0,1003.4,103871040.0,213528.0,1.825769
2014,Rajasthan,Gram,Rabi,659282.33,651803.77,330.9,116482.91,6680.28,0.988657
2003,Bihar,Jowar,Kharif,1513.0,1527.0,1353.9,149756.74,363.12,1.004545
2005,Assam,Sesamum,Kharif,13864.0,7702.0,2184.6,1662570.88,2911.44,0.487778
2012,Jammu and Kashmir,Barley,Kharif,36.0,12.0,1116.7,5428.8,11.16,0.32
2009,Uttar Pradesh,Linseed,Rabi,34339.0,15133.0,585.8,5350702.98,5837.63,0.401892
2016,Haryana,Sugarcane,Whole Year,101500.0,8167000.0,554.7,15554875.0,35525.0,77.640556
2005,Bihar,Maize,Kharif,276983.0,456105.0,907.8,33215801.36,58166.43,1.619211
2008,Uttar Pradesh,Groundnut,Kharif,94534.0,67482.0,891.6,13522143.36,8508.06,0.746275
2023,Mizoram,Moong(Green Gram),Kharif,36.25,129.32,2344.1,4124.28,8.24,3.567265
2015,Tamil Nadu,Garlic,Whole Year,581.0,3334.0,1201.9,91745.71,191.73,4.412
2018,Jharkhand,Urad,Kharif,128669.0,108197.0,1222.7,20870111.8,45034.15,0.77125
2019,Jharkhand,Rapeseed &Mustard,Rabi,291431.0,231354.0,1137.8,50056188.56,107829.47,0.800833
2022,Uttar Pradesh,Sesamum,Kharif,229354.9,46493.07,870.9,34632808.22,67733.39,0.202712
2010,Meghalaya,Cotton(lint),Kharif,6816.0,5571.0,3119.7,1132205.76,1635.84,0.823333
2007,Himachal Pradesh,Coriander,Rabi,236.0,68.0,1095.4,31482.4,37.76,0.252
2016,Assam,Onion,Whole Year,8266.0,81282.0,2296.8,1266764.5,2893.1,7.141111
2004,Bihar,Rice,Autumn,534477.0,477325.0,1147.8,57905238.18,112240.17,0.788148
2011,Jammu and Kashmir,Dry chillies,Kharif,564.0,545.0,887.6,94481.28,186.12,0.95
2010,Chhattisgarh,Sunflower,Kharif,4056.0,1326.0,1283.1,673742.16,973.44,0.498462
2022,Uttarakhand,Other Cereals,Rabi,13264.86,10212.52,1496.7,1915651.93,3008.0,0.769893
2016,Maharashtra,Ragi,Kharif,92825.0,111073.0,1151.1,14225431.25,32488.75,1.089286
2021,Nagaland,Other Cereals,Kharif,822.43,866.56,1557.4,138828.94,308.21,1.053655
2022,Rajasthan,Cotton(lint),Kharif,2049996.31,1224624.75,290.8,381135.77,12953.53,0.597379
2005,Haryana,Sesamum,Kharif,3959.0,1400.0,516.9,474763.28,831.39,0.2245
2015,Tamil Nadu,Rice,Kharif,2000212.0,7374681.0,1201.9,315853476.9,660069.96,4.06129
2017,Telangana,Coriander,Kharif,16.0,5.0,815.7,2519.04,6.08,0.6
2019,Goa,Black pepper,Whole Year,843.0,315.0,4489.5,144793.68,311.91,0.37
2011,Gujarat,Rapeseed &Mustard,Rabi,207600.0,327300.0,890.5,34777152.0,68508.0,1.5275
2025,Andhra Pradesh,Mesta,Kharif,30539.98,259152.49,1065.6,4278472.21,7997.84,8.48568
2013,Andhra Pradesh,Onion,Kharif,20959.0,394680.0,1062.3,3028365.91,5658.93,18.401818
2016,Delhi,Gram,Rabi,25.0,53.0,747.1,3831.25,8.75,2.12
2005,Maharashtra,Turmeric,Kharif,43124.68,214316.85,2455.6,3759.04,113.62,4.969703
2017,Karnataka,Cotton(lint),Kharif,521372.0,1824810.0,1111.7,82084807.68,198121.36,3.038636
2008,Puducherry,Tapioca,Kharif,300.0,8880.0,1434.6,42912.0,27.0,20.0
2016,Manipur,Rice,Kharif,244000.0,645600.0,2039.8,37393000.0,85400.0,2.313333
2018,Uttar Pradesh,Barley,Rabi,150880.0,454980.0,792.8,24472736.0,52808.0,3.080811
2002,Chhattisgarh,Dry chillies,Whole Year,6450.0,5687.0,1001.4,610621.5,1612.5,0.856875
2016,Maharashtra,Other Kharif pulses,Kharif,87140.0,40031.0,1151.1,13354205.0,30499.0,0.476897
2003,Assam,Mesta,Kharif,5420.0,25867.0,2213.7,536471.6,1300.8,4.419048
2023,Madhya Pradesh,Turmeric,Whole Year,34206.19,701040.62,1155.8,3920803.33,10166.3,20.494552
2019,Odisha,Garlic,Rabi,13500.0,49530.0,1593.9,2318760.0,4995.0,4.251429
2012,Bihar,Masoor,Rabi,159714.0,183235.0,924.1,24084871.2,49511.34,1.033158
2001,Andhra Pradesh,Tobacco,Whole Year,188936.0,418057.0,928.4,19296033.68,49123.36,2.970476
2022,West Bengal,Horse-gram,Rabi,2519.8,1560.97,1730.7,360705.0,682.46,0.61948
2021,Karnataka,Castor seed,Kharif,14741.11,8102.26,1151.2,2234540.98,3893.26,0.549637
2001,Himachal Pradesh,Tobacco,Whole Year,23.0,26.0,918.1,2348.99,5.98,1.05
2000,Bihar,Mango,Whole Year,135611.88,763709.58,1436.7,15702.25,1124.69,5.631583
2018,Madhya Pradesh,Niger seed,Kharif,17681.0,5323.0,1102.2,2867858.2,6188.35,0.248649
2018,Himachal Pradesh,Gram,Rabi,384.0,399.0,1052.2,62284.8,134.4,1.014444
2024,Jharkhand,Potato,Rabi,16039.84,133466.35,1301.7,2469470.38,5093.76,8.320929
2025,Meghalaya,Sesamum,Kharif,1847.42,2388.22,4009.1,323634.4,578.96,1.292733
2009,Punjab,Guar seed,Kharif,21800.0,16800.0,371.3,3396876.0,3706.0,0.911667
2019,Mizoram,Rapeseed &Mustard,Kharif,23.0,17.0,2178.5,3950.48,8.51,0.84
2014,Manipur,Gram,Rabi,680.0,577.0,987.5,102652.8,224.4,0.847778
2009,Bihar,Peas & beans (Pulses),Rabi,19936.0,19953.0,889.3,3106427.52,3389.12,1.0
2000,Nagaland,Rice,Kharif,150000.0,230000.0,1631.8,14725500.0,39000.0,1.5025
2024,Karnataka,Coconut,Whole Year,437518.07,4868173151.61,1165.8,57144776.86,134766.64,11126.793277
2003,Uttar Pradesh,Ragi,Rabi,221.0,323.0,1075.6,21874.58,53.04,1.423
2006,Maharashtra,Turmeric,Kharif,36081.55,163612.49,760.7,3919.29,256.96,4.534519
